IdEleve;IdConnexion;Nom;Prenom;Classe;IdTest;NombreQuestions;NombreCorrectes;Date;IP
7;DURAND;Durand;Arthur;6eA;2634;4;2;10;7;2020-07-06;::1

7;DURAND;Durand;Arthur;6eA;2635;1;2;10;7;2020-07-09;::1

7;DURAND;Durand;Arthur;6eA;2636;2;1;10;9;2020-07-12;::1

8;DUBOIS;Dubois;Jules;6eA;205;3;2;10;6;2020-07-03;::1

8;DUBOIS;Dubois;Jules;6eA;206;1;0;10;6;2020-07-06;::1

8;DUBOIS;Dubois;Jules;6eA;207;0;1;10;6;2020-07-09;::1

8;DUBOIS;Dubois;Jules;6eA;208;3;2;10;8;2020-07-12;::1

8;DUBOIS;Dubois;Jules;6eA;1005;2;1;10;6;2020-07-03;::1

8;DUBOIS;Dubois;Jules;6eA;1006;2;1;10;3;2020-07-06;::1

8;DUBOIS;Dubois;Jules;6eA;1007;1;2;10;8;2020-07-09;::1

8;DUBOIS;Dubois;Jules;6eA;1008;0;2;10;3;2020-07-12;::1

8;DUBOIS;Dubois;Jules;6eA;1805;1;1;10;8;2020-07-03;::1

8;DUBOIS;Dubois;Jules;6eA;1806;2;2;10;9;2020-07-06;::1

8;DUBOIS;Dubois;Jules;6eA;1807;3;1;10;9;2020-07-09;::1

8;DUBOIS;Dubois;Jules;6eA;1808;3;0;10;5;2020-07-12;::1

8;DUBOIS;Dubois;Jules;6eA;2605;4;0;10;5;2020-07-03;::1

8;DUBOIS;Dubois;Jules;6eA;2606;0;2;10;5;2020-07-06;::1

8;DUBOIS;Dubois;Jules;6eA;2607;4;2;10;5;2020-07-09;::1

8;DUBOIS;Dubois;Jules;6eA;2608;2;2;10;6;2020-07-12;::1

9;MOREAU;Moreau;Hugo;6eA;585;1;2;10;4;2020-07-03;::1

9;MOREAU;Moreau;Hugo;6eA;586;2;1;10;5;2020-07-06;::1

9;MOREAU;Moreau;Hugo;6eA;587;3;1;10;0;2020-07-09;::1

9;MOREAU;Moreau;Hugo;6eA;588;0;1;10;9;2020-07-12;::1

9;MOREAU;Moreau;Hugo;6eA;1385;0;0;10;2;2020-07-03;::1

9;MOREAU;Moreau;Hugo;6eA;1386;0;0;10;2;2020-07-06;::1

9;MOREAU;Moreau;Hugo;6eA;1387;1;1;10;10;2020-07-09;::1

9;MOREAU;Moreau;Hugo;6eA;1388;4;0;10;4;2020-07-12;::1

9;MOREAU;Moreau;Hugo;6eA;2185;4;2;10;3;2020-07-03;::1

9;MOREAU;Moreau;Hugo;6eA;2186;4;1;10;8;2020-07-06;::1

9;MOREAU;Moreau;Hugo;6eA;2187;3;2;10;2;2020-07-09;::1

9;MOREAU;Moreau;Hugo;6eA;2188;4;0;10;4;2020-07-12;::1

9;MOREAU;Moreau;Hugo;6eA;2985;3;0;10;5;2020-07-03;::1

9;MOREAU;Moreau;Hugo;6eA;2986;2;1;10;7;2020-07-06;::1

9;MOREAU;Moreau;Hugo;6eA;2987;0;0;10;3;2020-07-09;::1

9;MOREAU;Moreau;Hugo;6eA;2988;2;2;10;10;2020-07-12;::1

10;LAURENT;Laurent;Mael;6eA;417;1;1;10;9;2020-07-03;::1

10;LAURENT;Laurent;Mael;6eA;418;2;0;10;7;2020-07-06;::1

10;LAURENT;Laurent;Mael;6eA;419;0;1;10;8;2020-07-09;::1

10;LAURENT;Laurent;Mael;6eA;420;4;1;10;5;2020-07-12;::1

10;LAURENT;Laurent;Mael;6eA;1217;4;2;10;9;2020-07-03;::1

10;LAURENT;Laurent;Mael;6eA;1218;0;2;10;0;2020-07-06;::1

10;LAURENT;Laurent;Mael;6eA;1219;4;0;10;3;2020-07-09;::1

10;LAURENT;Laurent;Mael;6eA;1220;3;0;10;7;2020-07-12;::1

10;LAURENT;Laurent;Mael;6eA;2017;0;2;10;2;2020-07-03;::1

10;LAURENT;Laurent;Mael;6eA;2018;0;2;10;5;2020-07-06;::1

10;LAURENT;Laurent;Mael;6eA;2019;0;2;10;3;2020-07-09;::1

10;LAURENT;Laurent;Mael;6eA;2020;4;2;10;6;2020-07-12;::1

10;LAURENT;Laurent;Mael;6eA;2817;2;0;10;5;2020-07-03;::1

10;LAURENT;Laurent;Mael;6eA;2818;0;0;10;2;2020-07-06;::1

10;LAURENT;Laurent;Mael;6eA;2819;0;1;10;6;2020-07-09;::1

10;LAURENT;Laurent;Mael;6eA;2820;3;1;10;10;2020-07-12;::1

11;SIMON;Simon;Liam;6eA;773;3;2;10;5;2020-07-03;::1

11;SIMON;Simon;Liam;6eA;774;4;1;10;6;2020-07-06;::1

11;SIMON;Simon;Liam;6eA;775;2;2;10;9;2020-07-09;::1

11;SIMON;Simon;Liam;6eA;776;2;0;10;0;2020-07-12;::1

11;SIMON;Simon;Liam;6eA;1573;0;0;10;8;2020-07-03;::1

11;SIMON;Simon;Liam;6eA;1574;1;0;10;10;2020-07-06;::1

11;SIMON;Simon;Liam;6eA;1575;4;0;10;7;2020-07-09;::1

11;SIMON;Simon;Liam;6eA;1576;3;0;10;1;2020-07-12;::1

11;SIMON;Simon;Liam;6eA;2373;4;1;10;5;2020-07-03;::1

11;SIMON;Simon;Liam;6eA;2374;4;1;10;9;2020-07-06;::1

11;SIMON;Simon;Liam;6eA;2375;2;0;10;2;2020-07-09;::1

11;SIMON;Simon;Liam;6eA;2376;2;1;10;5;2020-07-12;::1

11;SIMON;Simon;Liam;6eA;3173;2;2;10;10;2020-07-03;::1

11;SIMON;Simon;Liam;6eA;3174;1;2;10;3;2020-07-06;::1

11;SIMON;Simon;Liam;6eA;3175;2;0;10;3;2020-07-09;::1

11;SIMON;Simon;Liam;6eA;3176;1;0;10;3;2020-07-12;::1

12;MICHEL;Michel;Ethan;6eA;573;1;2;10;8;2020-07-03;::1

12;MICHEL;Michel;Ethan;6eA;574;0;0;10;9;2020-07-06;::1

12;MICHEL;Michel;Ethan;6eA;575;2;2;10;8;2020-07-09;::1

12;MICHEL;Michel;Ethan;6eA;576;4;2;10;7;2020-07-12;::1

12;MICHEL;Michel;Ethan;6eA;1373;2;0;10;8;2020-07-03;::1

12;MICHEL;Michel;Ethan;6eA;1374;4;1;10;7;2020-07-06;::1

12;MICHEL;Michel;Ethan;6eA;1375;0;1;10;4;2020-07-09;::1

12;MICHEL;Michel;Ethan;6eA;1376;0;0;10;10;2020-07-12;::1

12;MICHEL;Michel;Ethan;6eA;2173;3;2;10;8;2020-07-03;::1

12;MICHEL;Michel;Ethan;6eA;2174;3;2;10;4;2020-07-06;::1

12;MICHEL;Michel;Ethan;6eA;2175;2;1;10;3;2020-07-09;::1

12;MICHEL;Michel;Ethan;6eA;2176;4;1;10;2;2020-07-12;::1

12;MICHEL;Michel;Ethan;6eA;2973;0;1;10;4;2020-07-03;::1

12;MICHEL;Michel;Ethan;6eA;2974;3;2;10;2;2020-07-06;::1

12;MICHEL;Michel;Ethan;6eA;2975;0;2;10;4;2020-07-09;::1

12;MICHEL;Michel;Ethan;6eA;2976;4;2;10;8;2020-07-12;::1

14;LEROY;Leroy;Nathan;6eA;489;3;1;10;7;2020-07-03;::1

14;LEROY;Leroy;Nathan;6eA;490;4;0;10;3;2020-07-06;::1

14;LEROY;Leroy;Nathan;6eA;491;1;1;10;10;2020-07-09;::1

14;LEROY;Leroy;Nathan;6eA;492;3;2;10;3;2020-07-12;::1

14;LEROY;Leroy;Nathan;6eA;1289;0;1;10;5;2020-07-03;::1

14;LEROY;Leroy;Nathan;6eA;1290;0;0;10;1;2020-07-06;::1

14;LEROY;Leroy;Nathan;6eA;1291;3;2;10;4;2020-07-09;::1

14;LEROY;Leroy;Nathan;6eA;1292;4;2;10;3;2020-07-12;::1

14;LEROY;Leroy;Nathan;6eA;2089;4;0;10;8;2020-07-03;::1

14;LEROY;Leroy;Nathan;6eA;2090;2;2;10;10;2020-07-06;::1

14;LEROY;Leroy;Nathan;6eA;2091;1;2;10;1;2020-07-09;::1

14;LEROY;Leroy;Nathan;6eA;2092;4;0;10;0;2020-07-12;::1

14;LEROY;Leroy;Nathan;6eA;2889;2;0;10;6;2020-07-03;::1

14;LEROY;Leroy;Nathan;6eA;2890;4;1;10;9;2020-07-06;::1

14;LEROY;Leroy;Nathan;6eA;2891;2;0;10;3;2020-07-09;::1

14;LEROY;Leroy;Nathan;6eA;2892;3;1;10;8;2020-07-12;::1

15;ROUX;Roux;Gabin;6eA;749;2;1;10;8;2020-07-03;::1

15;ROUX;Roux;Gabin;6eA;750;0;0;10;10;2020-07-06;::1

15;ROUX;Roux;Gabin;6eA;751;2;2;10;7;2020-07-09;::1

15;ROUX;Roux;Gabin;6eA;752;4;2;10;10;2020-07-12;::1

15;ROUX;Roux;Gabin;6eA;1549;3;0;10;10;2020-07-03;::1

15;ROUX;Roux;Gabin;6eA;1550;3;1;10;4;2020-07-06;::1

15;ROUX;Roux;Gabin;6eA;1551;3;0;10;8;2020-07-09;::1

15;ROUX;Roux;Gabin;6eA;1552;2;1;10;6;2020-07-12;::1

15;ROUX;Roux;Gabin;6eA;2349;3;1;10;10;2020-07-03;::1

15;ROUX;Roux;Gabin;6eA;2350;4;1;10;9;2020-07-06;::1

15;ROUX;Roux;Gabin;6eA;2351;4;2;10;3;2020-07-09;::1

15;ROUX;Roux;Gabin;6eA;2352;0;2;10;4;2020-07-12;::1

15;ROUX;Roux;Gabin;6eA;3149;4;0;10;6;2020-07-03;::1

15;ROUX;Roux;Gabin;6eA;3150;3;2;10;0;2020-07-06;::1

15;ROUX;Roux;Gabin;6eA;3151;2;0;10;7;2020-07-09;::1

15;ROUX;Roux;Gabin;6eA;3152;3;0;10;7;2020-07-12;::1

16;DAVID;David;Sacha;6eA;189;0;1;10;6;2020-07-03;::1

16;DAVID;David;Sacha;6eA;190;4;1;10;7;2020-07-06;::1

16;DAVID;David;Sacha;6eA;191;4;2;10;4;2020-07-09;::1

16;DAVID;David;Sacha;6eA;192;3;2;10;10;2020-07-12;::1

16;DAVID;David;Sacha;6eA;989;0;0;10;4;2020-07-03;::1

16;DAVID;David;Sacha;6eA;990;1;1;10;9;2020-07-06;::1

16;DAVID;David;Sacha;6eA;991;2;2;10;5;2020-07-09;::1

16;DAVID;David;Sacha;6eA;992;3;2;10;8;2020-07-12;::1

16;DAVID;David;Sacha;6eA;1789;3;1;10;5;2020-07-03;::1

16;DAVID;David;Sacha;6eA;1790;4;0;10;10;2020-07-06;::1

16;DAVID;David;Sacha;6eA;1791;3;1;10;10;2020-07-09;::1

16;DAVID;David;Sacha;6eA;1792;4;1;10;10;2020-07-12;::1

16;DAVID;David;Sacha;6eA;2589;2;0;10;6;2020-07-03;::1

16;DAVID;David;Sacha;6eA;2590;1;2;10;1;2020-07-06;::1

16;DAVID;David;Sacha;6eA;2591;3;0;10;10;2020-07-09;::1

16;DAVID;David;Sacha;6eA;2592;2;1;10;2;2020-07-12;::1

17;BERTRAND;Bertrand;Noah;6eA;65;2;1;10;3;2020-07-03;::1

17;BERTRAND;Bertrand;Noah;6eA;66;3;1;10;2;2020-07-06;::1

17;BERTRAND;Bertrand;Noah;6eA;67;0;1;10;8;2020-07-09;::1

17;BERTRAND;Bertrand;Noah;6eA;68;0;2;10;4;2020-07-12;::1

17;BERTRAND;Bertrand;Noah;6eA;865;4;1;10;2;2020-07-03;::1

17;BERTRAND;Bertrand;Noah;6eA;866;4;0;10;4;2020-07-06;::1

17;BERTRAND;Bertrand;Noah;6eA;867;1;0;10;9;2020-07-09;::1

17;BERTRAND;Bertrand;Noah;6eA;868;3;2;10;10;2020-07-12;::1

17;BERTRAND;Bertrand;Noah;6eA;1665;0;2;10;4;2020-07-03;::1

17;BERTRAND;Bertrand;Noah;6eA;1666;2;2;10;2;2020-07-06;::1

17;BERTRAND;Bertrand;Noah;6eA;1667;4;1;10;5;2020-07-09;::1

17;BERTRAND;Bertrand;Noah;6eA;1668;4;1;10;7;2020-07-12;::1

17;BERTRAND;Bertrand;Noah;6eA;2465;3;0;10;10;2020-07-03;::1

17;BERTRAND;Bertrand;Noah;6eA;2466;2;2;10;9;2020-07-06;::1

17;BERTRAND;Bertrand;Noah;6eA;2467;3;0;10;5;2020-07-09;::1

17;BERTRAND;Bertrand;Noah;6eA;2468;3;1;10;3;2020-07-12;::1

18;MOREL;Morel;Tom;6eA;589;2;2;10;7;2020-07-03;::1

18;MOREL;Morel;Tom;6eA;590;2;2;10;10;2020-07-06;::1

18;MOREL;Morel;Tom;6eA;591;2;1;10;10;2020-07-09;::1

18;MOREL;Morel;Tom;6eA;592;1;1;10;4;2020-07-12;::1

18;MOREL;Morel;Tom;6eA;1389;0;0;10;3;2020-07-03;::1

18;MOREL;Morel;Tom;6eA;1390;2;0;10;8;2020-07-06;::1

18;MOREL;Morel;Tom;6eA;1391;4;1;10;5;2020-07-09;::1

18;MOREL;Morel;Tom;6eA;1392;1;0;10;10;2020-07-12;::1

18;MOREL;Morel;Tom;6eA;2189;0;0;10;8;2020-07-03;::1

18;MOREL;Morel;Tom;6eA;2190;0;2;10;10;2020-07-06;::1

18;MOREL;Morel;Tom;6eA;2191;4;2;10;4;2020-07-09;::1

18;MOREL;Morel;Tom;6eA;2192;4;0;10;7;2020-07-12;::1

18;MOREL;Morel;Tom;6eA;2989;1;1;10;5;2020-07-03;::1

18;MOREL;Morel;Tom;6eA;2990;2;1;10;8;2020-07-06;::1

18;MOREL;Morel;Tom;6eA;2991;4;2;10;10;2020-07-09;::1

18;MOREL;Morel;Tom;6eA;2992;3;2;10;3;2020-07-12;::1

19;FOURNIER;Fournier;Mohamed;6eA;265;1;0;10;5;2020-07-03;::1

19;FOURNIER;Fournier;Mohamed;6eA;266;4;1;10;5;2020-07-06;::1

19;FOURNIER;Fournier;Mohamed;6eA;267;3;0;10;9;2020-07-09;::1

19;FOURNIER;Fournier;Mohamed;6eA;268;4;1;10;1;2020-07-12;::1

19;FOURNIER;Fournier;Mohamed;6eA;1065;3;2;10;4;2020-07-03;::1

19;FOURNIER;Fournier;Mohamed;6eA;1066;3;2;10;5;2020-07-06;::1

19;FOURNIER;Fournier;Mohamed;6eA;1067;1;0;10;4;2020-07-09;::1

19;FOURNIER;Fournier;Mohamed;6eA;1068;0;0;10;6;2020-07-12;::1

19;FOURNIER;Fournier;Mohamed;6eA;1865;3;1;10;2;2020-07-03;::1

19;FOURNIER;Fournier;Mohamed;6eA;1866;2;1;10;6;2020-07-06;::1

19;FOURNIER;Fournier;Mohamed;6eA;1867;4;1;10;3;2020-07-09;::1

19;FOURNIER;Fournier;Mohamed;6eA;1868;0;2;10;3;2020-07-12;::1

19;FOURNIER;Fournier;Mohamed;6eA;2665;2;1;10;5;2020-07-03;::1

19;FOURNIER;Fournier;Mohamed;6eA;2666;2;0;10;10;2020-07-06;::1

19;FOURNIER;Fournier;Mohamed;6eA;2667;2;1;10;5;2020-07-09;::1

19;FOURNIER;Fournier;Mohamed;6eA;2668;3;0;10;4;2020-07-12;::1

20;GIRARD;Girard;Aaron;6eA;313;0;2;10;4;2020-07-03;::1

20;GIRARD;Girard;Aaron;6eA;314;2;0;10;2;2020-07-06;::1

20;GIRARD;Girard;Aaron;6eA;315;4;2;10;4;2020-07-09;::1

20;GIRARD;Girard;Aaron;6eA;316;1;2;10;5;2020-07-12;::1

20;GIRARD;Girard;Aaron;6eA;1113;0;2;10;5;2020-07-03;::1

20;GIRARD;Girard;Aaron;6eA;1114;2;0;10;6;2020-07-06;::1

20;GIRARD;Girard;Aaron;6eA;1115;1;2;10;4;2020-07-09;::1

20;GIRARD;Girard;Aaron;6eA;1116;4;2;10;5;2020-07-12;::1

20;GIRARD;Girard;Aaron;6eA;1913;1;1;10;9;2020-07-03;::1

20;GIRARD;Girard;Aaron;6eA;1914;1;0;10;9;2020-07-06;::1

20;GIRARD;Girard;Aaron;6eA;1915;2;0;10;0;2020-07-09;::1

20;GIRARD;Girard;Aaron;6eA;1916;0;2;10;7;2020-07-12;::1

20;GIRARD;Girard;Aaron;6eA;2713;0;2;10;3;2020-07-03;::1

20;GIRARD;Girard;Aaron;6eA;2714;2;0;10;0;2020-07-06;::1

20;GIRARD;Girard;Aaron;6eA;2715;4;2;10;6;2020-07-09;::1

20;GIRARD;Girard;Aaron;6eA;2716;3;0;10;7;2020-07-12;::1

21;BONNET;Bonnet;Theo;6eA;81;2;1;10;9;2020-07-03;::1

21;BONNET;Bonnet;Theo;6eA;82;4;2;10;5;2020-07-06;::1

21;BONNET;Bonnet;Theo;6eA;83;0;0;10;3;2020-07-09;::1

21;BONNET;Bonnet;Theo;6eA;84;1;2;10;2;2020-07-12;::1

21;BONNET;Bonnet;Theo;6eA;881;1;1;10;6;2020-07-03;::1

21;BONNET;Bonnet;Theo;6eA;882;4;0;10;4;2020-07-06;::1

21;BONNET;Bonnet;Theo;6eA;883;4;1;10;2;2020-07-09;::1

21;BONNET;Bonnet;Theo;6eA;884;1;0;10;3;2020-07-12;::1

21;BONNET;Bonnet;Theo;6eA;1681;1;0;10;7;2020-07-03;::1

21;BONNET;Bonnet;Theo;6eA;1682;1;2;10;6;2020-07-06;::1

21;BONNET;Bonnet;Theo;6eA;1683;0;1;10;9;2020-07-09;::1

21;BONNET;Bonnet;Theo;6eA;1684;0;1;10;5;2020-07-12;::1

21;BONNET;Bonnet;Theo;6eA;2481;0;1;10;9;2020-07-03;::1

21;BONNET;Bonnet;Theo;6eA;2482;0;1;10;2;2020-07-06;::1

21;BONNET;Bonnet;Theo;6eA;2483;1;0;10;4;2020-07-09;::1

21;BONNET;Bonnet;Theo;6eA;2484;4;2;10;1;2020-07-12;::1

22;DUPONT;Dupont;Noe;6eA;221;3;2;10;6;2020-07-03;::1

22;DUPONT;Dupont;Noe;6eA;222;4;1;10;9;2020-07-06;::1

22;DUPONT;Dupont;Noe;6eA;223;4;1;10;3;2020-07-09;::1

22;DUPONT;Dupont;Noe;6eA;224;2;2;10;2;2020-07-12;::1

22;DUPONT;Dupont;Noe;6eA;1021;2;1;10;10;2020-07-03;::1

22;DUPONT;Dupont;Noe;6eA;1022;1;1;10;3;2020-07-06;::1

